Município;Total;UF;Data
ALGODAO DE JANDAIRA;1;PB;03/03/2021
ALHANDRA;11;PB;03/03/2021
APARECIDA;4;PB;03/03/2021
ARACAGI;6;PB;03/03/2021
ARARA;6;PB;03/03/2021
ARARUNA;6;PB;03/03/2021
AREIA;21;PB;03/03/2021
AREIAL;5;PB;03/03/2021
ASSUNCAO;2;PB;03/03/2021
BAIA DA TRAICAO;1;PB;03/03/2021
BANANEIRAS;11;PB;03/03/2021
BARRA DE SANTA ROSA;4;PB;03/03/2021
BARRA DE SANTANA;3;PB;03/03/2021
BAYEUX;91;PB;03/03/2021
BELEM;11;PB;03/03/2021
BELEM DO BREJO DO CRUZ;2;PB;03/03/2021
BERNARDINO BATISTA;3;PB;03/03/2021
BOA VENTURA;1;PB;03/03/2021
BOA VISTA;4;PB;03/03/2021
BOM JESUS;3;PB;03/03/2021
BOM SUCESSO;1;PB;03/03/2021
BONITO DE SANTA FE;2;PB;03/03/2021
BOQUEIRAO;7;PB;03/03/2021
BORBOREMA;1;PB;03/03/2021
BREJO DO CRUZ;6;PB;03/03/2021
BREJO DOS SANTOS;2;PB;03/03/2021
CAAPORA;29;PB;03/03/2021
CABEDELO;197;PB;03/03/2021
CACHOEIRA DOS INDIOS;7;PB;03/03/2021
CACIMBA DE DENTRO;3;PB;03/03/2021
CACIMBAS;2;PB;03/03/2021
CAICARA;1;PB;03/03/2021
CAJAZEIRAS;92;PB;03/03/2021
CALDAS BRANDAO;1;PB;03/03/2021
CAMALAU;6;PB;03/03/2021
CAMPINA GRANDE;647;PB;03/03/2021
CAMPO DE SANTANA;3;PB;03/03/2021
CAPIM;4;PB;03/03/2021
CARAUBAS;3;PB;03/03/2021
CASSERENGUE;1;PB;03/03/2021
CATINGUEIRA;1;PB;03/03/2021
CATOLE DO ROCHA;34;PB;03/03/2021
CONCEICAO;14;PB;03/03/2021
CONDADO;1;PB;03/03/2021
CONDE;11;PB;03/03/2021
CONGO;3;PB;03/03/2021
COREMAS;9;PB;03/03/2021
CRUZ DO ESPIRITO SANTO;4;PB;03/03/2021
CUBATI;3;PB;03/03/2021
CUITE;48;PB;03/03/2021
CUITE DE MAMANGUAPE;2;PB;03/03/2021
CURRAL DE CIMA;2;PB;03/03/2021
CURRAL VELHO;1;PB;03/03/2021
DAMIAO;4;PB;03/03/2021
DESTERRO;7;PB;03/03/2021
DIAMANTE;3;PB;03/03/2021
DONA INES;5;PB;03/03/2021
DUAS ESTRADAS;2;PB;03/03/2021
EMAS;3;PB;03/03/2021
ESPERANCA;20;PB;03/03/2021
FAGUNDES;2;PB;03/03/2021
FREI MARTINHO;2;PB;03/03/2021
GADO BRAVO;8;PB;03/03/2021
GUARABIRA;91;PB;03/03/2021
GURINHEM;4;PB;03/03/2021
IBIARA;8;PB;03/03/2021
IGARACY;3;PB;03/03/2021
IMACULADA;8;PB;03/03/2021
INGA;13;PB;03/03/2021
ITABAIANA;29;PB;03/03/2021
ITAPORANGA;32;PB;03/03/2021
ITAPOROROCA;2;PB;03/03/2021
ITATUBA;1;PB;03/03/2021
JACARAU;5;PB;03/03/2021
JERICO;1;PB;03/03/2021
JOAO PESSOA;2105;PB;03/03/2021
JUAREZ TAVORA;3;PB;03/03/2021
JUAZEIRINHO;13;PB;03/03/2021
JUNCO DO SERIDO;1;PB;03/03/2021
JURIPIRANGA;2;PB;03/03/2021
JURU;6;PB;03/03/2021
LAGOA DE DENTRO;4;PB;03/03/2021
LAGOA SECA;23;PB;03/03/2021
LIVRAMENTO;1;PB;03/03/2021
LOGRADOURO;1;PB;03/03/2021
LUCENA;22;PB;03/03/2021
MAE D'AGUA;2;PB;03/03/2021
MALTA;4;PB;03/03/2021
MAMANGUAPE;30;PB;03/03/2021
MANAIRA;5;PB;03/03/2021
MARCACAO;1;PB;03/03/2021
MARI;20;PB;03/03/2021
MARIZOPOLIS;4;PB;03/03/2021
MASSARANDUBA;2;PB;03/03/2021
MATARACA;3;PB;03/03/2021
MATINHAS;2;PB;03/03/2021
MATUREIA;11;PB;03/03/2021
MOGEIRO;6;PB;03/03/2021
MONTADAS;5;PB;03/03/2021
MONTE HOREBE;2;PB;03/03/2021
MONTEIRO;24;PB;03/03/2021
MULUNGU;2;PB;03/03/2021
NATUBA;1;PB;03/03/2021
NAZAREZINHO;1;PB;03/03/2021
NOVA FLORESTA;2;PB;03/03/2021
NOVA OLINDA;4;PB;03/03/2021
OLHO D'AGUA;1;PB;03/03/2021
OLIVEDOS;1;PB;03/03/2021
OURO VELHO;3;PB;03/03/2021
PASSAGEM;1;PB;03/03/2021
PATOS;207;PB;03/03/2021
PAULISTA;7;PB;03/03/2021
PEDRA BRANCA;1;PB;03/03/2021
PEDRA LAVRADA;6;PB;03/03/2021
PEDRAS DE FOGO;18;PB;03/03/2021
PIANCO;17;PB;03/03/2021
PICUI;16;PB;03/03/2021
PILAR;1;PB;03/03/2021
PILOES;1;PB;03/03/2021
PIRPIRITUBA;2;PB;03/03/2021
PITIMBU;11;PB;03/03/2021
POCINHOS;11;PB;03/03/2021
POMBAL;36;PB;03/03/2021
PRINCESA ISABEL;16;PB;03/03/2021
PUXINANA;3;PB;03/03/2021
QUEIMADAS;21;PB;03/03/2021
REMIGIO;18;PB;03/03/2021
RIACHAO DO BACAMARTE;1;PB;03/03/2021
RIACHO DOS CAVALOS;7;PB;03/03/2021
RIO TINTO;12;PB;03/03/2021
SALGADINHO;1;PB;03/03/2021
SALGADO DE SAO FELIX;2;PB;03/03/2021
SANTA CECILIA;1;PB;03/03/2021
SANTA CRUZ;4;PB;03/03/2021
SANTA HELENA;5;PB;03/03/2021
SANTA INES;1;PB;03/03/2021
SANTA LUZIA;13;PB;03/03/2021
SANTA RITA;127;PB;03/03/2021
SANTA TERESINHA;2;PB;03/03/2021
SANTANA DE MANGUEIRA;3;PB;03/03/2021
SANTANA DOS GARROTES;1;PB;03/03/2021
SAO BENTINHO;2;PB;03/03/2021
SAO BENTO;8;PB;03/03/2021
SAO DOMINGOS DO CARIRI;1;PB;03/03/2021
SAO JOAO DO CARIRI;2;PB;03/03/2021
SAO JOAO DO RIO DO PEIXE;16;PB;03/03/2021
SAO JOAO DO TIGRE;5;PB;03/03/2021
SAO JOSE DA LAGOA TAPADA;1;PB;03/03/2021
SAO JOSE DE CAIANA;4;PB;03/03/2021
SAO JOSE DE ESPINHARAS;1;PB;03/03/2021
SAO JOSE DE PIRANHAS;23;PB;03/03/2021
SAO JOSE DE PRINCESA;1;PB;03/03/2021
SAO JOSE DO BONFIM;1;PB;03/03/2021
SAO JOSE DO BREJO DO CRUZ;1;PB;03/03/2021
SAO JOSE DOS CORDEIROS;1;PB;03/03/2021
SAO MAMEDE;4;PB;03/03/2021
SAO MIGUEL DE TAIPU;1;PB;03/03/2021
SAO SEBASTIAO DE LAGOA DE ROCA;3;PB;03/03/2021
SAO VICENTE DO SERIDO;16;PB;03/03/2021
SAPE;34;PB;03/03/2021
SERRA BRANCA;9;PB;03/03/2021
SERRA DA RAIZ;3;PB;03/03/2021
SERRARIA;2;PB;03/03/2021
SERTAOZINHO;7;PB;03/03/2021
SOLANEA;35;PB;03/03/2021
SOLEDADE;15;PB;03/03/2021
SOSSEGO;1;PB;03/03/2021
SOUSA;106;PB;03/03/2021
SUME;28;PB;03/03/2021
TAPEROA;1;PB;03/03/2021
TAVARES;10;PB;03/03/2021
TEIXEIRA;17;PB;03/03/2021
TRIUNFO;2;PB;03/03/2021
UIRAUNA;7;PB;03/03/2021
UMBUZEIRO;3;PB;03/03/2021
VARZEA;8;PB;03/03/2021
VIEIROPOLIS;1;PB;03/03/2021
ZABELE;1;PB;03/03/2021
ABREU E LIMA;161;PE;03/03/2021
AFOGADOS DA INGAZEIRA;50;PE;03/03/2021
AFRANIO;5;PE;03/03/2021
AGRESTINA;13;PE;03/03/2021
AGUA PRETA;24;PE;03/03/2021
AGUAS BELAS;19;PE;03/03/2021
ALAGOINHA;18;PE;03/03/2021
ALIANCA;40;PE;03/03/2021
ALTINHO;13;PE;03/03/2021
AMARAJI;9;PE;03/03/2021
ANGELIM;8;PE;03/03/2021
ARACOIABA;13;PE;03/03/2021
ARARIPINA;67;PE;03/03/2021
ARCOVERDE;97;PE;03/03/2021
BARRA DE GUABIRABA;3;PE;03/03/2021
BARREIROS;24;PE;03/03/2021
BELEM DE MARIA;3;PE;03/03/2021
BELEM DE SAO FRANCISCO;17;PE;03/03/2021
BELO JARDIM;82;PE;03/03/2021
BETANIA;8;PE;03/03/2021
BEZERROS;65;PE;03/03/2021
BODOCO;6;PE;03/03/2021
BOM CONSELHO;30;PE;03/03/2021
BOM JARDIM;29;PE;03/03/2021
BONITO;15;PE;03/03/2021
BREJAO;3;PE;03/03/2021
BREJINHO;6;PE;03/03/2021
BREJO DA MADRE DE DEUS;16;PE;03/03/2021
BUENOS AIRES;8;PE;03/03/2021
BUIQUE;26;PE;03/03/2021
CABO DE SANTO AGOSTINHO;297;PE;03/03/2021
CABROBO;35;PE;03/03/2021
CACHOEIRINHA;4;PE;03/03/2021
CAETES;3;PE;03/03/2021
CALCADO;14;PE;03/03/2021
CALUMBI;14;PE;03/03/2021
CAMARAGIBE;288;PE;03/03/2021
CAMOCIM DE SAO FELIX;20;PE;03/03/2021
CAMUTANGA;5;PE;03/03/2021
CANHOTINHO;13;PE;03/03/2021
CAPOEIRAS;6;PE;03/03/2021
CARNAIBA;5;PE;03/03/2021
CARNAUBEIRA DA PENHA;3;PE;03/03/2021
CARPINA;139;PE;03/03/2021
CARUARU;448;PE;03/03/2021
CASINHAS;3;PE;03/03/2021
CATENDE;28;PE;03/03/2021
CEDRO;22;PE;03/03/2021
CHA DE ALEGRIA;8;PE;03/03/2021
CHA GRANDE;14;PE;03/03/2021
CONDADO;44;PE;03/03/2021
CORRENTES;6;PE;03/03/2021
CORTES;10;PE;03/03/2021
CUMARU;20;PE;03/03/2021
CUPIRA;7;PE;03/03/2021
CUSTODIA;35;PE;03/03/2021
DORMENTES;16;PE;03/03/2021
ESCADA;70;PE;03/03/2021
EXU;36;PE;03/03/2021
FEIRA NOVA;10;PE;03/03/2021
FERNANDO DE NORONHA;4;PE;03/03/2021
FERREIROS;6;PE;03/03/2021
FLORES;5;PE;03/03/2021
FLORESTA;16;PE;03/03/2021
FREI MIGUELINHO;6;PE;03/03/2021
GAMELEIRA;12;PE;03/03/2021
GARANHUNS;253;PE;03/03/2021
GLORIA DO GOITA;23;PE;03/03/2021
GOIANA;135;PE;03/03/2021
GRANITO;2;PE;03/03/2021
GRAVATA;60;PE;03/03/2021
IATI;1;PE;03/03/2021
IBIMIRIM;15;PE;03/03/2021
IGARASSU;164;PE;03/03/2021
IGUARACI;20;PE;03/03/2021
ILHA DE ITAMARACA;39;PE;03/03/2021
INAJA;11;PE;03/03/2021
INGAZEIRA;5;PE;03/03/2021
IPOJUCA;100;PE;03/03/2021
IPUBI;5;PE;03/03/2021
ITACURUBA;4;PE;03/03/2021
ITAIBA;5;PE;03/03/2021
ITAMBE;13;PE;03/03/2021
ITAPETIM;11;PE;03/03/2021
ITAPISSUMA;28;PE;03/03/2021
ITAQUITINGA;6;PE;03/03/2021
JABOATAO DOS GUARARAPES;1310;PE;03/03/2021
JAQUEIRA;2;PE;03/03/2021
JATAUBA;2;PE;03/03/2021
JATOBA;9;PE;03/03/2021
JOAO ALFREDO;31;PE;03/03/2021
JOAQUIM NABUCO;5;PE;03/03/2021
JUCATI;17;PE;03/03/2021
JUPI;4;PE;03/03/2021
JUREMA;5;PE;03/03/2021
LAGOA DO CARRO;10;PE;03/03/2021
LAGOA DO ITAENGA;18;PE;03/03/2021
LAGOA DO OURO;10;PE;03/03/2021
LAGOA DOS GATOS;6;PE;03/03/2021
LAGOA GRANDE;5;PE;03/03/2021
LAJEDO;19;PE;03/03/2021
LIMOEIRO;89;PE;03/03/2021
MACAPARANA;11;PE;03/03/2021
MACHADOS;1;PE;03/03/2021
MANARI;6;PE;03/03/2021
MARAIAL;1;PE;03/03/2021
MIRANDIBA;16;PE;03/03/2021
MOREILANDIA;5;PE;03/03/2021
MORENO;68;PE;03/03/2021
NAZARE DA MATA;60;PE;03/03/2021
OLINDA;828;PE;03/03/2021
OROBO;8;PE;03/03/2021
OROCO;17;PE;03/03/2021
OURICURI;45;PE;03/03/2021
PALMARES;55;PE;03/03/2021
PALMEIRINA;2;PE;03/03/2021
PANELAS;10;PE;03/03/2021
PARANATAMA;5;PE;03/03/2021
PARNAMIRIM;17;PE;03/03/2021
PASSIRA;15;PE;03/03/2021
PAUDALHO;41;PE;03/03/2021
PAULISTA;836;PE;03/03/2021
PEDRA;9;PE;03/03/2021
PESQUEIRA;47;PE;03/03/2021
PETROLANDIA;37;PE;03/03/2021
PETROLINA;708;PE;03/03/2021
POCAO;4;PE;03/03/2021
POMBOS;22;PE;03/03/2021
PRIMAVERA;9;PE;03/03/2021
QUIPAPA;5;PE;03/03/2021
RECIFE;3837;PE;03/03/2021
RIACHO DAS ALMAS;5;PE;03/03/2021
RIBEIRAO;36;PE;03/03/2021
RIO FORMOSO;27;PE;03/03/2021
SAIRE;6;PE;03/03/2021
SALGADINHO;4;PE;03/03/2021
SALGUEIRO;121;PE;03/03/2021
SALOA;2;PE;03/03/2021
SANHARO;16;PE;03/03/2021
SANTA CRUZ;2;PE;03/03/2021
SANTA CRUZ DA BAIXA VERDE;5;PE;03/03/2021
SANTA CRUZ DO CAPIBARIBE;37;PE;03/03/2021
SANTA MARIA DA BOA VISTA;31;PE;03/03/2021
SANTA MARIA DO CAMBUCA;4;PE;03/03/2021
SANTA TEREZINHA;19;PE;03/03/2021
SAO BENEDITO DO SUL;3;PE;03/03/2021
SAO BENTO DO UNA;43;PE;03/03/2021
SAO CAITANO;19;PE;03/03/2021
SAO JOAO;10;PE;03/03/2021
SAO JOAQUIM DO MONTE;2;PE;03/03/2021
SAO JOSE DA COROA GRANDE;16;PE;03/03/2021
SAO JOSE DO BELMONTE;33;PE;03/03/2021
SAO JOSE DO EGITO;30;PE;03/03/2021
SAO LOURENCO DA MATA;184;PE;03/03/2021
SAO VICENTE FERRER;5;PE;03/03/2021
SERRA TALHADA;162;PE;03/03/2021
SERRITA;5;PE;03/03/2021
SERTANIA;49;PE;03/03/2021
SIRINHAEM;40;PE;03/03/2021
SOLIDAO;2;PE;03/03/2021
SURUBIM;57;PE;03/03/2021
TABIRA;15;PE;03/03/2021
TACAIMBO;9;PE;03/03/2021
TACARATU;5;PE;03/03/2021
TAMANDARE;21;PE;03/03/2021
TAQUARITINGA DO NORTE;29;PE;03/03/2021
TEREZINHA;11;PE;03/03/2021
TERRA NOVA;2;PE;03/03/2021
TIMBAUBA;30;PE;03/03/2021
TORITAMA;9;PE;03/03/2021
TRACUNHAEM;17;PE;03/03/2021
TRINDADE;20;PE;03/03/2021
TRIUNFO;19;PE;03/03/2021
TUPANATINGA;8;PE;03/03/2021
TUPARETAMA;17;PE;03/03/2021
VENTUROSA;27;PE;03/03/2021
VERDEJANTE;7;PE;03/03/2021
VERTENTE DO LERIO;3;PE;03/03/2021
VERTENTES;13;PE;03/03/2021
VICENCIA;23;PE;03/03/2021
VITORIA DE SANTO ANTAO;134;PE;03/03/2021
XEXEU;5;PE;03/03/2021
ABAIRA;1;BA;04/03/2021
ABARE;2;BA;04/03/2021
ACAJUTIBA;12;BA;04/03/2021
ADUSTINA;3;BA;04/03/2021
AGUA FRIA;4;BA;04/03/2021
AIQUARA;1;BA;04/03/2021
ALAGOINHAS;351;BA;04/03/2021
ALCOBACA;5;BA;04/03/2021
ALMADINA;1;BA;04/03/2021
AMARGOSA;23;BA;04/03/2021
AMELIA RODRIGUES;26;BA;04/03/2021
AMERICA DOURADA;20;BA;04/03/2021
ANDARAI;3;BA;04/03/2021
ANDORINHA;9;BA;04/03/2021
ANGICAL;6;BA;04/03/2021
ANGUERA;6;BA;04/03/2021
ANTAS;5;BA;04/03/2021
ANTONIO CARDOSO;3;BA;04/03/2021
APORA;15;BA;04/03/2021
APUAREMA;1;BA;04/03/2021
ARACAS;10;BA;04/03/2021
ARACATU;5;BA;04/03/2021
ARACI;44;BA;04/03/2021
ARAMARI;10;BA;04/03/2021
ARATACA;2;BA;04/03/2021
ARATUIPE;6;BA;04/03/2021
AURELINO LEAL;10;BA;04/03/2021
BAIANOPOLIS;9;BA;04/03/2021
BAIXA GRANDE;28;BA;04/03/2021
BANZAE;9;BA;04/03/2021
BARRA;22;BA;04/03/2021
BARRA DA ESTIVA;25;BA;04/03/2021
BARRA DO CHOCA;13;BA;04/03/2021
BARRA DO MENDES;9;BA;04/03/2021
BARRA DO ROCHA;2;BA;04/03/2021
BARREIRAS;306;BA;04/03/2021
BARRO ALTO;4;BA;04/03/2021
BARRO PRETO;13;BA;04/03/2021
BARROCAS;22;BA;04/03/2021
BELMONTE;20;BA;04/03/2021
BELO CAMPO;11;BA;04/03/2021
BOA NOVA;2;BA;04/03/2021
BOA VISTA DO TUPIM;3;BA;04/03/2021
BOM JESUS DA LAPA;74;BA;04/03/2021
BOM JESUS DA SERRA;13;BA;04/03/2021
BONINAL;2;BA;04/03/2021
BONITO;14;BA;04/03/2021
BOQUIRA;2;BA;04/03/2021
BOTUPORA;10;BA;04/03/2021
BREJOES;5;BA;04/03/2021
BREJOLANDIA;1;BA;04/03/2021
BROTAS DE MACAUBAS;5;BA;04/03/2021
BRUMADO;59;BA;04/03/2021
BUERAREMA;17;BA;04/03/2021
BURITIRAMA;3;BA;04/03/2021
CAATIBA;1;BA;04/03/2021
CABACEIRAS DO PARAGUACU;5;BA;04/03/2021
CACHOEIRA;21;BA;04/03/2021
CACULE;12;BA;04/03/2021
CAEM;6;BA;04/03/2021
CAETANOS;4;BA;04/03/2021
CAETITE;17;BA;04/03/2021
CAFARNAUM;2;BA;04/03/2021
CAIRU;2;BA;04/03/2021
CALDEIRAO GRANDE;3;BA;04/03/2021
CAMACAN;21;BA;04/03/2021
CAMACARI;807;BA;04/03/2021
CAMAMU;25;BA;04/03/2021
CAMPO ALEGRE DE LOURDES;34;BA;04/03/2021
CAMPO FORMOSO;70;BA;04/03/2021
CANAPOLIS;2;BA;04/03/2021
CANARANA;14;BA;04/03/2021
CANAVIEIRAS;33;BA;04/03/2021
CANDEAL;4;BA;04/03/2021
CANDEIAS;222;BA;04/03/2021
CANDIBA;3;BA;04/03/2021
CANDIDO SALES;6;BA;04/03/2021
CANSANCAO;4;BA;04/03/2021
CANUDOS;9;BA;04/03/2021
CAPELA DO ALTO ALEGRE;5;BA;04/03/2021
CAPIM GROSSO;26;BA;04/03/2021
CARAVELAS;26;BA;04/03/2021
CARDEAL DA SILVA;6;BA;04/03/2021
CARINHANHA;10;BA;04/03/2021
CASA NOVA;45;BA;04/03/2021
CASTRO ALVES;15;BA;04/03/2021
CATU;114;BA;04/03/2021
CATURAMA;2;BA;04/03/2021
CENTRAL;9;BA;04/03/2021
CHORROCHO;5;BA;04/03/2021
CICERO DANTAS;18;BA;04/03/2021
CIPO;22;BA;04/03/2021
COARACI;21;BA;04/03/2021
COCOS;5;BA;04/03/2021
CONCEICAO DA FEIRA;16;BA;04/03/2021
CONCEICAO DO ALMEIDA;6;BA;04/03/2021
CONCEICAO DO COITE;34;BA;04/03/2021
CONCEICAO DO JACUIPE;43;BA;04/03/2021
CONDE;22;BA;04/03/2021
CONDEUBA;6;BA;04/03/2021
CONTENDAS DO SINCORA;3;BA;04/03/2021
CORACAO DE MARIA;4;BA;04/03/2021
CORDEIROS;6;BA;04/03/2021
CORIBE;10;BA;04/03/2021
CORONEL JOAO SA;3;BA;04/03/2021
CORRENTINA;68;BA;04/03/2021
CRAVOLANDIA;1;BA;04/03/2021
CRISOPOLIS;10;BA;04/03/2021
CRISTOPOLIS;12;BA;04/03/2021
CRUZ DAS ALMAS;81;BA;04/03/2021
CURACA;27;BA;04/03/2021
DARIO MEIRA;4;BA;04/03/2021
DIAS D'AVILA;178;BA;04/03/2021
DOM BASILIO;11;BA;04/03/2021
DOM MACEDO COSTA;2;BA;04/03/2021
ELISIO MEDRADO;1;BA;04/03/2021
ENCRUZILHADA;23;BA;04/03/2021
ENTRE RIOS;44;BA;04/03/2021
ESPLANADA;25;BA;04/03/2021
EUCLIDES DA CUNHA;44;BA;04/03/2021
EUNAPOLIS;197;BA;04/03/2021
FATIMA;6;BA;04/03/2021
FEIRA DA MATA;1;BA;04/03/2021
FEIRA DE SANTANA;961;BA;04/03/2021
FILADELFIA;15;BA;04/03/2021
FIRMINO ALVES;3;BA;04/03/2021
FLORESTA AZUL;5;BA;04/03/2021
FORMOSA DO RIO PRETO;2;BA;04/03/2021
GANDU;20;BA;04/03/2021
GAVIAO;1;BA;04/03/2021
GENTIO DO OURO;9;BA;04/03/2021
GLORIA;15;BA;04/03/2021
GONGOGI;7;BA;04/03/2021
GOVERNADOR MANGABEIRA;19;BA;04/03/2021
GUANAMBI;76;BA;04/03/2021
GUARATINGA;8;BA;04/03/2021
HELIOPOLIS;9;BA;04/03/2021
IACU;28;BA;04/03/2021
IBIASSUCE;1;BA;04/03/2021
IBICARAI;21;BA;04/03/2021
IBICOARA;4;BA;04/03/2021
IBICUI;11;BA;04/03/2021
IBIPEBA;1;BA;04/03/2021
IBIPITANGA;2;BA;04/03/2021
IBIRAPITANGA;11;BA;04/03/2021
IBIRAPUA;7;BA;04/03/2021
IBIRATAIA;9;BA;04/03/2021
IBITIARA;2;BA;04/03/2021
IBITITA;16;BA;04/03/2021
IBOTIRAMA;42;BA;04/03/2021
ICHU;3;BA;04/03/2021
IGAPORA;10;BA;04/03/2021
IGRAPIUNA;4;BA;04/03/2021
IGUAI;7;BA;04/03/2021
ILHEUS;314;BA;04/03/2021
INHAMBUPE;18;BA;04/03/2021
IPECAETA;3;BA;04/03/2021
IPIAU;57;BA;04/03/2021
IPIRA;41;BA;04/03/2021
IPUPIARA;9;BA;04/03/2021
IRAJUBA;3;BA;04/03/2021
IRAMAIA;10;BA;04/03/2021
IRAQUARA;6;BA;04/03/2021
IRARA;9;BA;04/03/2021
IRECE;120;BA;04/03/2021
ITABELA;28;BA;04/03/2021
ITABERABA;51;BA;04/03/2021
ITABUNA;337;BA;04/03/2021
ITACARE;12;BA;04/03/2021
ITAETE;25;BA;04/03/2021
ITAGI;5;BA;04/03/2021
ITAGIBA;43;BA;04/03/2021
ITAGIMIRIM;13;BA;04/03/2021
ITAGUACU DA BAHIA;2;BA;04/03/2021
ITAJU DO COLONIA;3;BA;04/03/2021
ITAJUIPE;18;BA;04/03/2021
ITAMARAJU;44;BA;04/03/2021
ITAMARI;3;BA;04/03/2021
ITAMBE;19;BA;04/03/2021
ITANAGRA;3;BA;04/03/2021
ITANHEM;2;BA;04/03/2021
ITAPARICA;24;BA;04/03/2021
ITAPE;5;BA;04/03/2021
ITAPEBI;16;BA;04/03/2021
ITAPETINGA;67;BA;04/03/2021
ITAPICURU;6;BA;04/03/2021
ITAPITANGA;5;BA;04/03/2021
ITAQUARA;5;BA;04/03/2021
ITARANTIM;12;BA;04/03/2021
ITATIM;4;BA;04/03/2021
ITIRUCU;6;BA;04/03/2021
ITIUBA;18;BA;04/03/2021
ITORORO;8;BA;04/03/2021
ITUACU;3;BA;04/03/2021
ITUBERA;13;BA;04/03/2021
JABORANDI;8;BA;04/03/2021
JACARACI;2;BA;04/03/2021
JACOBINA;209;BA;04/03/2021
JAGUAQUARA;20;BA;04/03/2021
JAGUARARI;105;BA;04/03/2021
JAGUARIPE;6;BA;04/03/2021
JANDAIRA;8;BA;04/03/2021
JEQUIE;214;BA;04/03/2021
JEREMOABO;34;BA;04/03/2021
JIQUIRICA;2;BA;04/03/2021
JITAUNA;5;BA;04/03/2021
JOAO DOURADO;15;BA;04/03/2021
JUAZEIRO;325;BA;04/03/2021
JUCURUCU;2;BA;04/03/2021
JUSSARA;5;BA;04/03/2021
JUSSARI;5;BA;04/03/2021
JUSSIAPE;1;BA;04/03/2021
LAFAIETE COUTINHO;3;BA;04/03/2021
LAGEDO DO TABOCAL;2;BA;04/03/2021
LAJE;9;BA;04/03/2021
LAJEDAO;2;BA;04/03/2021
LAMARAO;4;BA;04/03/2021
LAPAO;17;BA;04/03/2021
LAURO DE FREITAS;459;BA;04/03/2021
LENCOIS;7;BA;04/03/2021
LICINIO DE ALMEIDA;7;BA;04/03/2021
LIVRAMENTO DE NOSSA SENHORA;38;BA;04/03/2021
LUIS EDUARDO MAGALHAES;138;BA;04/03/2021
MACAJUBA;6;BA;04/03/2021
MACARANI;35;BA;04/03/2021
MACAUBAS;12;BA;04/03/2021
MACURURE;3;BA;04/03/2021
MADRE DE DEUS;52;BA;04/03/2021
MAETINGA;1;BA;04/03/2021
MAIQUINIQUE;2;BA;04/03/2021
MAIRI;6;BA;04/03/2021
MALHADA;1;BA;04/03/2021
MALHADA DE PEDRAS;1;BA;04/03/2021
MANOEL VITORINO;10;BA;04/03/2021
MANSIDAO;1;BA;04/03/2021
MARACAS;42;BA;04/03/2021
MARAGOGIPE;22;BA;04/03/2021
MARAU;8;BA;04/03/2021
MARCIONILIO SOUZA;4;BA;04/03/2021
MASCOTE;7;BA;04/03/2021
MATA DE SAO JOAO;77;BA;04/03/2021
MATINA;1;BA;04/03/2021
MEDEIROS NETO;15;BA;04/03/2021
MIGUEL CALMON;10;BA;04/03/2021
MIRANTE;5;BA;04/03/2021
MONTE SANTO;21;BA;04/03/2021
MORPARA;2;BA;04/03/2021
MORRO DO CHAPEU;18;BA;04/03/2021
MUCUGE;7;BA;04/03/2021
MUCURI;46;BA;04/03/2021
MULUNGU DO MORRO;6;BA;04/03/2021
MUNDO NOVO;8;BA;04/03/2021
MUNIZ FERREIRA;7;BA;04/03/2021
MUQUEM DO SAO FRANCISCO;7;BA;04/03/2021
MURITIBA;22;BA;04/03/2021
MUTUIPE;12;BA;04/03/2021
NAZARE;31;BA;04/03/2021
NILO PECANHA;4;BA;04/03/2021
NORDESTINA;3;BA;04/03/2021
NOVA CANAA;1;BA;04/03/2021
NOVA FATIMA;4;BA;04/03/2021
NOVA REDENCAO;1;BA;04/03/2021
NOVA SOURE;8;BA;04/03/2021
NOVA VICOSA;15;BA;04/03/2021
NOVO HORIZONTE;1;BA;04/03/2021
OLINDINA;9;BA;04/03/2021
OLIVEIRA DOS BREJINHOS;6;BA;04/03/2021
OURICANGAS;14;BA;04/03/2021
OUROLANDIA;17;BA;04/03/2021
PALMAS DE MONTE ALTO;11;BA;04/03/2021
PALMEIRAS;9;BA;04/03/2021
PARAMIRIM;10;BA;04/03/2021
PARATINGA;9;BA;04/03/2021
PARIPIRANGA;8;BA;04/03/2021
PAU BRASIL;4;BA;04/03/2021
PAULO AFONSO;220;BA;04/03/2021
PE DE SERRA;6;BA;04/03/2021
PEDRAO;1;BA;04/03/2021
PEDRO ALEXANDRE;17;BA;04/03/2021
PIATA;14;BA;04/03/2021
PILAO ARCADO;13;BA;04/03/2021
PINDAI;5;BA;04/03/2021
PINDOBACU;25;BA;04/03/2021
PINTADAS;2;BA;04/03/2021
PIRIPA;4;BA;04/03/2021
PIRITIBA;10;BA;04/03/2021
PLANALTINO;1;BA;04/03/2021
PLANALTO;6;BA;04/03/2021
POCOES;42;BA;04/03/2021
POJUCA;127;BA;04/03/2021
PONTO NOVO;1;BA;04/03/2021
PORTO SEGURO;157;BA;04/03/2021
POTIRAGUA;4;BA;04/03/2021
PRADO;12;BA;04/03/2021
PRESIDENTE DUTRA;25;BA;04/03/2021
PRESIDENTE JANIO QUADROS;5;BA;04/03/2021
PRESIDENTE TANCREDO NEVES;19;BA;04/03/2021
QUEIMADAS;11;BA;04/03/2021
QUIJINGUE;13;BA;04/03/2021
QUIXABEIRA;3;BA;04/03/2021
